ensembl_gene_id	mmusculus_homolog_ensembl_gene	dmelanogaster_homolog_ensembl_gene	scerevisiae_homolog_ensembl_gene
ENSG00000272366			
ENSG00000043591	ENSMUSG00000035283		
ENSG00000285540			
ENSG00000253066	ENSMUSG00000088706		
ENSG00000226582			
ENSG00000165813	ENSMUSG00000035173	FBgn0036614	
ENSG00000273904			
ENSG00000284442			
ENSG00000165816	ENSMUSG00000025082		
ENSG00000230165			
ENSG00000275024			
ENSG00000289444			
ENSG00000269952			
ENSG00000233200			
ENSG00000253070	ENSMUSG00000119926		
ENSG00000200097	ENSMUSG00000088964		
ENSG00000271335			
ENSG00000204176	ENSMUSG00000041479		
ENSG00000231187			
ENSG00000229227			
ENSG00000272430			
ENSG00000229927			
ENSG00000274186			
ENSG00000204175	ENSMUSG00000071531		
ENSG00000107679	ENSMUSG00000040268		
ENSG00000107957	ENSMUSG00000053617		
ENSG00000128815	ENSMUSG00000051506		
ENSG00000055950	ENSMUSG00000025208	FBgn0034893	YPR100W
ENSG00000288893			
ENSG00000215244			
ENSG00000232591			
ENSG00000280809			
ENSG00000280560			
ENSG00000289087			
ENSG00000289441			
ENSG00000288755			
ENSG00000227244			
ENSG00000289350			
ENSG00000289299			
ENSG00000224812			
ENSG00000289427			
ENSG00000289158			
ENSG00000288915			
ENSG00000225850			
ENSG00000203497			
ENSG00000270111			
ENSG00000289636			
ENSG00000205696			
ENSG00000238276			
ENSG00000289363			
ENSG00000289270			
ENSG00000288918			
ENSG00000289092			
ENSG00000289528			
ENSG00000288757			
ENSG00000289328			
ENSG00000231601			
ENSG00000107929	ENSMUSG00000033499	FBgn0261618	
ENSG00000107929	ENSMUSG00000033499	FBgn0035424	
ENSG00000226842			
ENSG00000233825			
ENSG00000229327			
ENSG00000200484			
ENSG00000231245			
ENSG00000165806	ENSMUSG00000025076	FBgn0019972	
ENSG00000165806	ENSMUSG00000025076	FBgn0010501	
ENSG00000234393			
ENSG00000283656			
ENSG00000212589	ENSMUSG00000088782		
ENSG00000212589	ENSMUSG00000088134		
ENSG00000212589	ENSMUSG00000119733		
ENSG00000212589	ENSMUSG00000077215		
ENSG00000212589	ENSMUSG00000087717		
ENSG00000212589	ENSMUSG00000088730		
ENSG00000212589	ENSMUSG00000077208		
ENSG00000212589	ENSMUSG00000077522		
ENSG00000212589	ENSMUSG00000077160		
ENSG00000212589	ENSMUSG00000088257		
ENSG00000212589	ENSMUSG00000089304		
ENSG00000212589	ENSMUSG00000077292		
ENSG00000212589	ENSMUSG00000119468		
ENSG00000212589	ENSMUSG00000077205		
ENSG00000212589	ENSMUSG00000077379		
ENSG00000212589	ENSMUSG00000088906		
ENSG00000212589	ENSMUSG00000089380		
ENSG00000212589	ENSMUSG00000087992		
ENSG00000212589	ENSMUSG00000088444		
ENSG00000212589	ENSMUSG00000119548		
ENSG00000212589	ENSMUSG00000077235		
ENSG00000212589	ENSMUSG00000077320		
ENSG00000212589	ENSMUSG00000118946		
ENSG00000212589	ENSMUSG00000087870		
ENSG00000212589	ENSMUSG00000087806		
ENSG00000212589	ENSMUSG00000077759		
ENSG00000212589	ENSMUSG00000089079		
ENSG00000212589	ENSMUSG00000077689		
ENSG00000212589	ENSMUSG00000118903		
ENSG00000212589	ENSMUSG00000077402		
ENSG00000212589	ENSMUSG00000077441		
ENSG00000212589	ENSMUSG00000088362		
ENSG00000212589	ENSMUSG00000077172		
ENSG00000212589	ENSMUSG00000077295		
ENSG00000198924	ENSMUSG00000025077	FBgn0037338	YMR137C
ENSG00000287857			
ENSG00000148735	ENSMUSG00000035818	FBgn0016794	
ENSG00000095627	ENSMUSG00000025081		
ENSG00000288844			
ENSG00000107816	ENSMUSG00000035342	FBgn0030077	
ENSG00000165568	ENSMUSG00000045410	FBgn0086254	YNL331C
ENSG00000165568	ENSMUSG00000045410	FBgn0086254	YJR155W
ENSG00000165568	ENSMUSG00000045410	FBgn0086254	YDL243C
ENSG00000165568	ENSMUSG00000045410	FBgn0086254	YCR107W
ENSG00000165568	ENSMUSG00000045410	FBgn0086254	YOL165C
ENSG00000165568	ENSMUSG00000045410	FBgn0086254	YOR120W
ENSG00000165568	ENSMUSG00000045410	FBgn0086254	YDR368W
ENSG00000151631			
ENSG00000238840			
ENSG00000187134		FBgn0037973	YMR041C
ENSG00000187134		FBgn0037975	YMR041C
ENSG00000187134		FBgn0036183	YMR041C
ENSG00000187134		FBgn0037973	YNL331C
ENSG00000187134		FBgn0037975	YNL331C
ENSG00000187134		FBgn0036183	YNL331C
ENSG00000187134		FBgn0037973	YJR155W
ENSG00000187134		FBgn0037975	YJR155W
ENSG00000187134		FBgn0036183	YJR155W
ENSG00000187134		FBgn0037973	YDL243C
ENSG00000187134		FBgn0037975	YDL243C
ENSG00000187134		FBgn0036183	YDL243C
ENSG00000187134		FBgn0037973	YCR107W
ENSG00000187134		FBgn0037975	YCR107W
ENSG00000187134		FBgn0036183	YCR107W
ENSG00000187134		FBgn0037973	YOL165C
ENSG00000187134		FBgn0037975	YOL165C
ENSG00000187134		FBgn0036183	YOL165C
ENSG00000187134		FBgn0037973	YOR120W
ENSG00000187134		FBgn0037975	YOR120W
ENSG00000187134		FBgn0036183	YOR120W
ENSG00000187134		FBgn0037973	YDR368W
ENSG00000187134		FBgn0037975	YDR368W
ENSG00000187134		FBgn0036183	YDR368W
ENSG00000187134		FBgn0037973	YDL124W
ENSG00000187134		FBgn0037975	YDL124W
ENSG00000187134		FBgn0036183	YDL124W
ENSG00000134461	ENSMUSG00000047909		
ENSG00000134452	ENSMUSG00000058594		YJL092W
ENSG00000232807			
ENSG00000134470	ENSMUSG00000023206		
ENSG00000251922			
ENSG00000229664			
ENSG00000067064	ENSMUSG00000058258	FBgn0038876	YPL117C
ENSG00000260917			
ENSG00000279315			
ENSG00000225292			
ENSG00000233547			
ENSG00000227560			
ENSG00000238380			
ENSG00000151033	ENSMUSG00000024233	FBgn0029765	
ENSG00000151033	ENSMUSG00000024233	FBgn0034539	
ENSG00000151033	ENSMUSG00000024233	FBgn0034538	
ENSG00000151033	ENSMUSG00000024233	FBgn0004425	
ENSG00000151033	ENSMUSG00000024233	FBgn0004427	
ENSG00000151033	ENSMUSG00000024233	FBgn0004428	
ENSG00000151033	ENSMUSG00000024233	FBgn0004430	
ENSG00000151033	ENSMUSG00000024233	FBgn0004431	
ENSG00000151033	ENSMUSG00000024233	FBgn0004429	
ENSG00000151033	ENSMUSG00000024233	FBgn0034092	
ENSG00000151033	ENSMUSG00000024233	FBgn0050062	
ENSG00000230720			
ENSG00000272914			
ENSG00000237135			
ENSG00000177853	ENSMUSG00000049164	FBgn0033581	
ENSG00000177853	ENSMUSG00000049164	FBgn0001180	
ENSG00000095585	ENSMUSG00000061132		
ENSG00000165312	ENSMUSG00000043415	FBgn0031622	
ENSG00000165312	ENSMUSG00000043415	FBgn0003023	
ENSG00000286442			
ENSG00000120549	ENSMUSG00000036617	FBgn0023531	
ENSG00000223928			
ENSG00000277563			
ENSG00000207930			
ENSG00000286951			
ENSG00000289188			
ENSG00000226407			
ENSG00000223470			
ENSG00000288987			
ENSG00000148498	ENSMUSG00000025812	FBgn0000163	
ENSG00000199200			
ENSG00000234167			
ENSG00000229235			
ENSG00000215184			
ENSG00000226386			
ENSG00000232525			
ENSG00000223047			
ENSG00000222909	ENSMUSG00000077504		
ENSG00000213724			
ENSG00000148513		FBgn0032934	
ENSG00000148513		FBgn0259737	
ENSG00000285662			
ENSG00000243289			
ENSG00000119946	ENSMUSG00000025189	FBgn0262124	
ENSG00000120053	ENSMUSG00000025190	FBgn0001124	YKL106W
ENSG00000120053	ENSMUSG00000025190	FBgn0001124	YLR027C
ENSG00000228778			
ENSG00000169129	ENSMUSG00000025083		
ENSG00000242912			
ENSG00000279796			
ENSG00000229668			
ENSG00000225251			
ENSG00000123240	ENSMUSG00000026672		
ENSG00000235763			
ENSG00000234175			
ENSG00000228330			
ENSG00000203414			
ENSG00000237540			
ENSG00000065328	ENSMUSG00000026669	FBgn0032929	YIL150C
ENSG00000272055			
ENSG00000165623	ENSMUSG00000026668		
ENSG00000107537	ENSMUSG00000026664		
ENSG00000226209			
ENSG00000289266			
ENSG00000183621	ENSMUSG00000050945		
ENSG00000236495			
ENSG00000201766			
ENSG00000152455	ENSMUSG00000026646	FBgn0037841	
ENSG00000152455	ENSMUSG00000026646	FBgn0040372	
ENSG00000152455	ENSMUSG00000026646	FBgn0030486	
ENSG00000197889	ENSMUSG00000026650		
ENSG00000235623			
ENSG00000228547			
ENSG00000182531			
ENSG00000237470			
ENSG00000026103	ENSMUSG00000024778		
ENSG00000134460	ENSMUSG00000026770		
ENSG00000214015			
ENSG00000134453	ENSMUSG00000037197	FBgn0086683	
ENSG00000170525	ENSMUSG00000026773	FBgn0027621	YOL136C
ENSG00000201581	ENSMUSG00002075754		
ENSG00000263628			
ENSG00000283634			
ENSG00000213994			
ENSG00000238366			
ENSG00000226705			
ENSG00000107719	ENSMUSG00000020092		
ENSG00000095539	ENSMUSG00000025207		
ENSG00000252994			
ENSG00000148795	ENSMUSG00000003555		
ENSG00000213061			
ENSG00000236937			
ENSG00000282772			
ENSG00000166275	ENSMUSG00000062376	FBgn0034519	
ENSG00000270316			
ENSG00000283337	ENSMUSG00000065331		
ENSG00000214435	ENSMUSG00000003559		YHR209W
ENSG00000214435	ENSMUSG00000003559		YER175C
ENSG00000235266			
ENSG00000286575			
ENSG00000076685	ENSMUSG00000025041	FBgn0033426	
ENSG00000076685	ENSMUSG00000025041	FBgn0052549	
ENSG00000107731	ENSMUSG00000020099	FBgn0034013	
ENSG00000237512			
ENSG00000198246	ENSMUSG00000020100	FBgn0263916	YAL022C
ENSG00000289362			
ENSG00000077150	ENSMUSG00000025225	FBgn0011274	
ENSG00000077150	ENSMUSG00000025225	FBgn0260632	
ENSG00000166224	ENSMUSG00000020097	FBgn0010591	YDR294C
ENSG00000289738			
ENSG00000259267			
ENSG00000285300			
ENSG00000289739			
ENSG00000065613	ENSMUSG00000025060		
ENSG00000065618	ENSMUSG00000025064		
ENSG00000283788			
ENSG00000289744			
ENSG00000107960	ENSMUSG00000042694		
ENSG00000289745			
ENSG00000107438	ENSMUSG00000055044	FBgn0265991	
ENSG00000173124			YAL054C
ENSG00000173124			YLR153C
ENSG00000286993			
ENSG00000228403			
ENSG00000241577			
ENSG00000233665			
ENSG00000226576			
ENSG00000264800			
ENSG00000165633	ENSMUSG00000050666		
ENSG00000234736			
ENSG00000172538	ENSMUSG00000078127		
ENSG00000165383	ENSMUSG00000041673		
ENSG00000108242	ENSMUSG00000025002		
ENSG00000230338			
ENSG00000224920			
ENSG00000225276			
ENSG00000187021	ENSMUSG00000042179	FBgn0034166	
ENSG00000187021	ENSMUSG00000042179	FBgn0038398	
ENSG00000187021	ENSMUSG00000042179	FBgn0030884	
ENSG00000187021	ENSMUSG00000042179	FBgn0036367	
ENSG00000187021	ENSMUSG00000042179	FBgn0031976	
ENSG00000187021	ENSMUSG00000042179	FBgn0035697	
ENSG00000187021	ENSMUSG00000042179	FBgn0004045	
ENSG00000187021	ENSMUSG00000042179	FBgn0004047	
ENSG00000187021	ENSMUSG00000042179	FBgn0005391	
ENSG00000187021	ENSMUSG00000042179	FBgn0085476	
ENSG00000187021	ENSMUSG00000042179	FBgn0085477	
ENSG00000187021	ENSMUSG00000042179	FBgn0250847	
ENSG00000187021	ENSMUSG00000042179	FBgn0032612	
ENSG00000187021	ENSMUSG00000042179	FBgn0030828	
ENSG00000187021	ENSMUSG00000042179	FBgn0265267	
ENSG00000187021	ENSMUSG00000042179	FBgn0036977	
ENSG00000187021	ENSMUSG00000042179	FBgn0039475	
ENSG00000187021	ENSMUSG00000042179	FBgn0039476	
ENSG00000187021	ENSMUSG00000042179	FBgn0039474	
ENSG00000187021	ENSMUSG00000042179	FBgn0039471	
ENSG00000187021	ENSMUSG00000042179	FBgn0039473	
ENSG00000187021	ENSMUSG00000042179	FBgn0039472	
ENSG00000187021	ENSMUSG00000042179	FBgn0039470	
ENSG00000187021	ENSMUSG00000042179	FBgn0039344	
ENSG00000187021	ENSMUSG00000042179	FBgn0264979	
ENSG00000187021	ENSMUSG00000042179	FBgn0032973	
ENSG00000165863	ENSMUSG00000026931		
ENSG00000232767			
ENSG00000228195			
ENSG00000199664			
ENSG00000213513			
ENSG00000228748			
ENSG00000151208	ENSMUSG00000021782	FBgn0032363	
ENSG00000204049			
ENSG00000243446			
ENSG00000233871			
ENSG00000148606	ENSMUSG00000025280	FBgn0030687	YOR116C
ENSG00000234612			
ENSG00000274686			
ENSG00000138326		FBgn0261596	YIL069C
ENSG00000138326		FBgn0261596	YER074W
ENSG00000231957			
ENSG00000283096			
ENSG00000244332			
ENSG00000234091			
ENSG00000119969	ENSMUSG00000025001		
ENSG00000188199	ENSMUSG00000071909		
ENSG00000108021	ENSMUSG00000033799		
ENSG00000119943	ENSMUSG00000060224		
ENSG00000107521	ENSMUSG00000025188	FBgn0033973	
ENSG00000289758			
ENSG00000289597			
ENSG00000067057	ENSMUSG00000021196	FBgn0003071	YMR205C
ENSG00000165630	ENSMUSG00000039449	FBgn0027784	YGR006W
ENSG00000200935			
ENSG00000175535	ENSMUSG00000046008	FBgn0034166	
ENSG00000175535	ENSMUSG00000046008	FBgn0038398	
ENSG00000175535	ENSMUSG00000046008	FBgn0030884	
ENSG00000175535	ENSMUSG00000046008	FBgn0036367	
ENSG00000175535	ENSMUSG00000046008	FBgn0031976	
ENSG00000175535	ENSMUSG00000046008	FBgn0035697	
ENSG00000175535	ENSMUSG00000046008	FBgn0004045	
ENSG00000175535	ENSMUSG00000046008	FBgn0004047	
ENSG00000175535	ENSMUSG00000046008	FBgn0005391	
ENSG00000175535	ENSMUSG00000046008	FBgn0085476	
ENSG00000175535	ENSMUSG00000046008	FBgn0085477	
ENSG00000175535	ENSMUSG00000046008	FBgn0250847	
ENSG00000175535	ENSMUSG00000046008	FBgn0032612	
ENSG00000175535	ENSMUSG00000046008	FBgn0030828	
ENSG00000175535	ENSMUSG00000046008	FBgn0265267	
ENSG00000175535	ENSMUSG00000046008	FBgn0036977	
ENSG00000175535	ENSMUSG00000046008	FBgn0039475	
ENSG00000175535	ENSMUSG00000046008	FBgn0039476	
ENSG00000175535	ENSMUSG00000046008	FBgn0039474	
ENSG00000175535	ENSMUSG00000046008	FBgn0039471	
ENSG00000175535	ENSMUSG00000046008	FBgn0039473	
ENSG00000175535	ENSMUSG00000046008	FBgn0039472	
ENSG00000175535	ENSMUSG00000046008	FBgn0039470	
ENSG00000175535	ENSMUSG00000046008	FBgn0039344	
ENSG00000175535	ENSMUSG00000046008	FBgn0264979	
ENSG00000175535	ENSMUSG00000046008	FBgn0032973	
ENSG00000232091			
ENSG00000266200	ENSMUSG00000025091	FBgn0034166	
ENSG00000266200	ENSMUSG00000025091	FBgn0038398	
ENSG00000266200	ENSMUSG00000025091	FBgn0030828	
ENSG00000266200	ENSMUSG00000025091	FBgn0265267	
ENSG00000266200	ENSMUSG00000025091	FBgn0036977	
ENSG00000266200	ENSMUSG00000025091	FBgn0039475	
ENSG00000266200	ENSMUSG00000025091	FBgn0039476	
ENSG00000266200	ENSMUSG00000025091	FBgn0039474	
ENSG00000266200	ENSMUSG00000025091	FBgn0039471	
ENSG00000266200	ENSMUSG00000025091	FBgn0039473	
ENSG00000266200	ENSMUSG00000025091	FBgn0039472	
ENSG00000266200	ENSMUSG00000025091	FBgn0039470	
ENSG00000266200	ENSMUSG00000025091	FBgn0039344	
ENSG00000266200	ENSMUSG00000025091	FBgn0264979	
ENSG00000266200	ENSMUSG00000025091	FBgn0032973	
ENSG00000107819	ENSMUSG00000025212	FBgn0037239	YOR271C
ENSG00000214279	ENSMUSG00000025461		
ENSG00000204022		FBgn0038070	YLL012W
ENSG00000204022		FBgn0032981	YLL012W
ENSG00000204022		FBgn0023495	YLL012W
ENSG00000204022		FBgn0033999	YLL012W
ENSG00000204022		FBgn0031533	YLL012W
ENSG00000204022		FBgn0036996	YLL012W
ENSG00000204022		FBgn0051089	YLL012W
ENSG00000204022		FBgn0051091	YLL012W
ENSG00000204022		FBgn0042207	YLL012W
ENSG00000204022		FBgn0038067	YLL012W
ENSG00000204022		FBgn0038068	YLL012W
ENSG00000204022		FBgn0038069	YLL012W
ENSG00000204022		FBgn0034990	YLL012W
ENSG00000204022		FBgn0043825	YLL012W
ENSG00000204022		FBgn0051872	YLL012W
ENSG00000204022		FBgn0265264	YLL012W
ENSG00000204022		FBgn0032266	YLL012W
ENSG00000204022		FBgn0032264	YLL012W
ENSG00000204022		FBgn0032265	YLL012W
ENSG00000204022		FBgn0032271	YLL012W
ENSG00000204022		FBgn0051871	YLL012W
ENSG00000204022		FBgn0023496	YLL012W
ENSG00000204022		FBgn0024740	YLL012W
ENSG00000204022		FBgn0038070	YLR020C
ENSG00000204022		FBgn0032981	YLR020C
ENSG00000204022		FBgn0023495	YLR020C
ENSG00000204022		FBgn0033999	YLR020C
ENSG00000204022		FBgn0031533	YLR020C
ENSG00000204022		FBgn0036996	YLR020C
ENSG00000204022		FBgn0051089	YLR020C
ENSG00000204022		FBgn0051091	YLR020C
ENSG00000204022		FBgn0042207	YLR020C
ENSG00000204022		FBgn0038067	YLR020C
ENSG00000204022		FBgn0038068	YLR020C
ENSG00000204022		FBgn0038069	YLR020C
ENSG00000204022		FBgn0034990	YLR020C
ENSG00000204022		FBgn0043825	YLR020C
ENSG00000204022		FBgn0051872	YLR020C
ENSG00000204022		FBgn0265264	YLR020C
ENSG00000204022		FBgn0032266	YLR020C
ENSG00000204022		FBgn0032264	YLR020C
ENSG00000204022		FBgn0032265	YLR020C
ENSG00000204022		FBgn0032271	YLR020C
ENSG00000204022		FBgn0051871	YLR020C
ENSG00000204022		FBgn0023496	YLR020C
ENSG00000204022		FBgn0024740	YLR020C
ENSG00000264717	ENSMUSG00000048337		
ENSG00000107833	ENSMUSG00000056209	FBgn0016685	
ENSG00000107833	ENSMUSG00000056209	FBgn0039735	
ENSG00000264006		FBgn0037973	YMR041C
ENSG00000264006		FBgn0037975	YMR041C
ENSG00000264006		FBgn0036183	YMR041C
ENSG00000264006		FBgn0037973	YNL331C
ENSG00000264006		FBgn0037975	YNL331C
ENSG00000264006		FBgn0036183	YNL331C
ENSG00000264006		FBgn0037973	YJR155W
ENSG00000264006		FBgn0037975	YJR155W
ENSG00000264006		FBgn0036183	YJR155W
ENSG00000264006		FBgn0037973	YDL243C
ENSG00000264006		FBgn0037975	YDL243C
ENSG00000264006		FBgn0036183	YDL243C
ENSG00000264006		FBgn0037973	YCR107W
ENSG00000264006		FBgn0037975	YCR107W
ENSG00000264006		FBgn0036183	YCR107W
ENSG00000264006		FBgn0037973	YOL165C
ENSG00000264006		FBgn0037975	YOL165C
ENSG00000264006		FBgn0036183	YOL165C
ENSG00000264006		FBgn0037973	YOR120W
ENSG00000264006		FBgn0037975	YOR120W
ENSG00000264006		FBgn0036183	YOR120W
ENSG00000264006		FBgn0037973	YDR368W
ENSG00000264006		FBgn0037975	YDR368W
ENSG00000264006		FBgn0036183	YDR368W
ENSG00000264006		FBgn0037973	YDL124W
ENSG00000264006		FBgn0037975	YDL124W
ENSG00000264006		FBgn0036183	YDL124W
ENSG00000289386			
ENSG00000257582			
ENSG00000119919	ENSMUSG00000044220	FBgn0024321	
ENSG00000119919	ENSMUSG00000044220	FBgn0287186	
ENSG00000119919	ENSMUSG00000044220	FBgn0040318	
ENSG00000229278			
ENSG00000285932			
ENSG00000198018	ENSMUSG00000025192		YER005W
ENSG00000233690			
ENSG00000119929	ENSMUSG00000025193	FBgn0038332	
ENSG00000014919	ENSMUSG00000040018	FBgn0034938	YER141W
ENSG00000227351			
ENSG00000108091	ENSMUSG00000048701	FBgn0036685	
ENSG00000235931			
ENSG00000232682			
ENSG00000202190			
ENSG00000282121			
ENSG00000122872			
ENSG00000254271			
ENSG00000170312	ENSMUSG00000019942	FBgn0004106	YBR160W
ENSG00000223107	ENSMUSG00000084678		
ENSG00000288823			
ENSG00000155287	ENSMUSG00000040414		
ENSG00000148826	ENSMUSG00000041309	FBgn0024321	
ENSG00000148826	ENSMUSG00000041309	FBgn0287186	
ENSG00000148826	ENSMUSG00000041309	FBgn0040318	
ENSG00000171811	ENSMUSG00000049571		
ENSG00000224758			
ENSG00000240707			
ENSG00000237949			
ENSG00000289834			
ENSG00000231298			
ENSG00000289228			
ENSG00000226005			
ENSG00000289239			
ENSG00000289412			
ENSG00000287023			
ENSG00000204682			
ENSG00000225936			
ENSG00000289882			
ENSG00000289400			
ENSG00000228065			
ENSG00000286409			
ENSG00000289616			
ENSG00000180066			
ENSG00000189275			
ENSG00000289934			
ENSG00000226051			
ENSG00000287564			
ENSG00000288922			
ENSG00000227165			
ENSG00000224596			
ENSG00000233321			
ENSG00000185904			
ENSG00000223482			
ENSG00000233117			
ENSG00000285884			
ENSG00000289954			
ENSG00000289972			
ENSG00000231131			
ENSG00000288933			
ENSG00000226009			
ENSG00000288874			
ENSG00000289989			
ENSG00000289607			
ENSG00000289994			
ENSG00000204832			
ENSG00000287124			
ENSG00000233387			
ENSG00000237036			
ENSG00000289527			
ENSG00000229124			
ENSG00000290014			
ENSG00000237797			
ENSG00000233968			
ENSG00000231233			
ENSG00000288875			
ENSG00000237943			
ENSG00000286881			
ENSG00000199402			
ENSG00000229605			
ENSG00000151474	ENSMUSG00000026657		
ENSG00000215227			
ENSG00000229751			
ENSG00000235410			
ENSG00000285671			
ENSG00000266321			
ENSG00000278100			
ENSG00000221371			
ENSG00000232115			
ENSG00000151151	ENSMUSG00000060733	FBgn0031267	
ENSG00000180221			
ENSG00000122873	ENSMUSG00000037710	FBgn0062442	
ENSG00000228527			
ENSG00000261076			
ENSG00000107485	ENSMUSG00000015619	FBgn0003507	YJL110C
ENSG00000107485	ENSMUSG00000015619	FBgn0032223	YJL110C
ENSG00000107485	ENSMUSG00000015619	FBgn0003507	YKR034W
ENSG00000107485	ENSMUSG00000015619	FBgn0032223	YKR034W
ENSG00000225053			
ENSG00000289897			
ENSG00000234931			
ENSG00000156515	ENSMUSG00000037012		YLR446W
ENSG00000236154			
ENSG00000216937			
ENSG00000232624			
ENSG00000235824			
ENSG00000015171	ENSMUSG00000021156	FBgn0033752	
ENSG00000285676			
ENSG00000148737	ENSMUSG00000024985		
ENSG00000232656			
ENSG00000047056	ENSMUSG00000021147	FBgn0038617	YOR272W
ENSG00000271385			
ENSG00000223876			
ENSG00000213449			
ENSG00000228759			
ENSG00000228701			
ENSG00000180581			
ENSG00000226083			
ENSG00000165995	ENSMUSG00000057914		
ENSG00000235020			
ENSG00000240291			
ENSG00000225527			
ENSG00000241058	ENSMUSG00000026707	FBgn0037200	
ENSG00000165997	ENSMUSG00000017418	FBgn0035866	
ENSG00000234244			
ENSG00000225509			
ENSG00000150275	ENSMUSG00000052613		
ENSG00000236958			
ENSG00000198825	ENSMUSG00000042105	FBgn0034691	YNL106C
ENSG00000198825	ENSMUSG00000042105	FBgn0038890	YNL106C
ENSG00000198825	ENSMUSG00000042105	FBgn0034179	YNL106C
ENSG00000198825	ENSMUSG00000042105	FBgn0030761	YNL106C
ENSG00000198825	ENSMUSG00000042105	FBgn0034691	YOR109W
ENSG00000198825	ENSMUSG00000042105	FBgn0038890	YOR109W
ENSG00000198825	ENSMUSG00000042105	FBgn0034179	YOR109W
ENSG00000198825	ENSMUSG00000042105	FBgn0030761	YOR109W
ENSG00000242818			
ENSG00000282413			
ENSG00000289966			
ENSG00000223455			
ENSG00000107651	ENSMUSG00000055319	FBgn0031990	YOR022C
ENSG00000099251			
ENSG00000290439			
ENSG00000182632			
ENSG00000290445			
ENSG00000251079			
ENSG00000290453			
ENSG00000274167			
ENSG00000290458			
ENSG00000237840			
ENSG00000290460			
ENSG00000232554			
ENSG00000290529			
ENSG00000276805			
ENSG00000290535			
ENSG00000283709			
ENSG00000242338			
ENSG00000231122			
ENSG00000290779			
ENSG00000273225			
ENSG00000290780			
ENSG00000223820			
ENSG00000235687			
ENSG00000290801			
ENSG00000238021			
ENSG00000290843			
ENSG00000280913			
ENSG00000290874			
ENSG00000265366			
ENSG00000290875			
ENSG00000224761			
ENSG00000290887			
ENSG00000265018			
ENSG00000278561			
ENSG00000165874			
ENSG00000290913			
ENSG00000239883			
ENSG00000290921			
ENSG00000234814			
ENSG00000235618			
ENSG00000250959			
ENSG00000215267			
ENSG00000291045			
ENSG00000120555			
ENSG00000291056			
ENSG00000215146			
ENSG00000291065			
ENSG00000204177			
ENSG00000291069			
ENSG00000224597			
ENSG00000291093			
ENSG00000151150	ENSMUSG00000069601		
ENSG00000290956			
ENSG00000178440			
ENSG00000204149			
ENSG00000264763			
ENSG00000233340			
ENSG00000151532	ENSMUSG00000024983	FBgn0260862	YMR197C
ENSG00000289193			
ENSG00000095794	ENSMUSG00000063889	FBgn0265784	
ENSG00000095794	ENSMUSG00000063889	FBgn0033010	
ENSG00000095794	ENSMUSG00000063889	FBgn0004396	
ENSG00000287945			
ENSG00000197467	ENSMUSG00000058806		
ENSG00000225948			
ENSG00000285743			
ENSG00000223784			
ENSG00000289892			
ENSG00000285988			
ENSG00000281186			
ENSG00000238266			
ENSG00000285845			
ENSG00000291288			
ENSG00000289280			
ENSG00000249456			
ENSG00000019995	ENSMUSG00000030967	FBgn0037734	
ENSG00000264572			
ENSG00000282787			
ENSG00000214298			
ENSG00000289874			
ENSG00000289898			
ENSG00000291294			
ENSG00000290952			
ENSG00000122859	ENSMUSG00000044312	FBgn0015550	
ENSG00000122859	ENSMUSG00000044312	FBgn0003270	
ENSG00000122859	ENSMUSG00000044312	FBgn0010433	
ENSG00000095787	ENSMUSG00000024283	FBgn0030812	
ENSG00000189129	ENSMUSG00000095304		
ENSG00000119938	ENSMUSG00000067279	FBgn0036428	YOR178C
ENSG00000119938	ENSMUSG00000067279	FBgn0036428	YLR273C
ENSG00000272853			
